"OTU"	"Bastida_F_2017_1"	"Bastida_F_2017_2"	"Bouskill_N_2013_1"	"Bouskill_N_2013_2"	"Fernamdes_V_2018_1"	"Fernamdes_V_2018_2"	"Zhang_K_2016"	"Freq"	"Sum_log2FoldChange"	"Mean_log2FoldChange"	"Binary_log2FoldChange"
"Otu1033"	0.147741778077998	-0.301672087180853	NA	NA	NA	NA	0.332835861781801	3	0.178905552678946	0.0596351842263153	1
"Otu1038"	6.78659986027768	1.31364108638413	NA	NA	NA	NA	-1.73977493000447	3	6.36046601665734	2.12015533888578	1
"Otu1039"	-0.586703047558166	-0.968215969413646	NA	NA	0.182752382869246	0.908377500742835	0.366182308591557	5	-0.0976068247681741	-0.0195213649536348	-1
"Otu104"	-0.280660853674579	-0.621508962283215	0.0583290698634413	NA	-0.157228168666408	1.08600936250656	NA	5	0.0849404477457995	0.0169880895491599	1
"Otu1041"	NA	NA	NA	NA	1.18551770474717	1.55720769200639	0.141468587685086	3	2.88419398443865	0.961397994812882	1
"Otu1043"	0.643404189575334	1.29180781169185	0.327268329989732	0.477382307754634	NA	NA	-0.356721497638975	5	2.38314114137258	0.476628228274515	1
"Otu1045"	0.592399032634818	1.17551412966537	NA	NA	NA	NA	-0.875608893752541	3	0.892304268547647	0.297434756182549	1
"Otu1046"	NA	NA	NA	NA	-0.580417249864648	0.06695795435979	-0.791531880369626	3	-1.30499117587448	-0.434997058624828	-1
"Otu1047"	-0.288327213301045	-0.0061856624451071	NA	NA	1.3317205249918	-0.0967653029323853	0.304914987532999	5	1.24535733384626	0.249071466769252	1
"Otu1048"	-0.25792695072457	-0.768769723773308	NA	NA	1.55876324988709	0.666483339336499	0.378973194494852	5	1.57752310922056	0.315504621844113	1
"Otu105"	NA	NA	NA	NA	0.758664920479075	-0.56497630406922	-0.293936515343089	3	-0.100247898933234	-0.033415966311078	-1
"Otu1050"	NA	NA	NA	NA	0.843602013467695	-0.529368097777391	0.115082965599246	3	0.42931688128955	0.143105627096517	1
"Otu1052"	0.355396722251159	0.808836717224918	-0.115823033863531	NA	0.256595855843918	-0.528511252883702	-1.71318803400479	6	-0.936693025432028	-0.156115504238671	-1
"Otu1053"	0.161355565756199	0.119198218970981	NA	NA	NA	-0.352670182871934	-1.55043691387044	4	-1.62255331201519	-0.405638328003799	-1
"Otu10533"	0.6046565994221	-0.540957641066844	NA	NA	0.144670388698334	0.383575027744984	NA	4	0.591944374798574	0.147986093699644	1
"Otu1054"	NA	NA	NA	NA	2.1515753306697	0.661103039953172	0.421734225281008	3	3.23441259590388	1.07813753196796	1
"Otu1057"	-0.376931944276834	0.317732904231849	-1.39852798833102	NA	-0.515058899674601	-0.937637269424068	0.760405726608776	6	-2.1500174708659	-0.358336245144316	-1
"Otu10593"	1.79247680908757	1.75325612240799	0.476904636693776	NA	0.943167443950246	-1.99584313431109	NA	5	2.96996187782849	0.593992375565698	1
"Otu106"	0.600523353514725	0.0301016592789903	NA	NA	0.225151579991968	0.497852202606558	-0.00986553690445835	5	1.34376325848778	0.268752651697557	1
"Otu1061"	-0.197220502937287	0.668501743859777	NA	NA	NA	-2.14848653316182	0.325077371777467	4	-1.35212792046186	-0.338031980115466	-1
"Otu1062"	-0.111520699738977	0.0667889321048988	1.15000180136167	NA	0.357381348285117	0.0338269521716853	0.159425580360109	6	1.6559039145445	0.275983985757417	1
"Otu10621"	1.2735115833868	0.0809298797213514	1.83354760034534	NA	-0.548686042853199	-1.23093616404271	NA	5	1.40836685655758	0.281673371311516	1
"Otu1063"	NA	NA	2.08268060909346	NA	-0.710337065055067	0.120910981880413	NA	3	1.49325452591881	0.497751508639602	1
"Otu1064"	-0.399415072678144	-0.323868652503791	NA	NA	NA	NA	0.524805084278	3	-0.198478640903935	-0.0661595469679783	-1
"Otu1065"	NA	NA	NA	NA	-0.676614505980699	0.25868880067939	0.444311565903099	3	0.0263858606017899	0.00879528686726331	1
"Otu1067"	0.710296572699454	-0.312843545198155	NA	NA	NA	NA	-0.924580558597361	3	-0.527127531096062	-0.175709177032021	-1
"Otu1069"	-1.03090215897031	-0.427607982149245	NA	NA	NA	NA	-0.924580558597361	3	-2.38309069971692	-0.794363566572305	-1
"Otu107"	0.905202475503017	-0.351485617220994	-4.18587427648128	NA	0.0991487898945794	0.231644267303729	0.114043636755457	6	-3.18732072424549	-0.531220120707582	-1
"Otu1070"	NA	NA	3.37990196559466	NA	-0.874182521009889	-0.395354563772145	-0.168177296163477	4	1.94218758464915	0.485546896162287	1
"Otu1071"	-0.533471116111356	NA	-1.90593333957748	NA	0.222004011869749	-0.390080660800928	0.624813209697602	5	-1.98266789492241	-0.396533578984483	-1
"Otu1074"	NA	NA	0.327268329989732	NA	-2.87320130143478	-0.469628898644969	0.760405726608776	4	-2.25515614348124	-0.56378903587031	-1
"Otu1075"	NA	1.15621955690711	1.29302443616846	NA	-0.0784878696785458	-0.0716568224492386	-0.173130755147577	5	2.12596854580021	0.425193709160042	1
"Otu10761"	-0.450991291690403	-0.329964983031882	NA	NA	0.14259699560496	-1.07492794041711	NA	4	-1.71328721953443	-0.428321804883609	-1
"Otu1077"	-0.444289000053708	-0.0208376321678388	NA	NA	0.674012744579317	-0.908843067492174	0.115082965599246	5	-0.584873989535158	-0.116974797907032	-1
"Otu1078"	-0.698653424586101	0.0739239393738356	1.6971274686359	-0.467075299502849	-0.922631045554674	-0.293262637826526	NA	6	-0.610570999460414	-0.101761833243402	-1
"Otu1079"	-0.383900808832784	0.615596685951944	-0.887912146785706	NA	0.0228096128111328	0.526454018919824	-0.0523889175015703	6	-0.159341555437159	-0.0265569259061933	-1
"Otu108"	0.45917259576479	0.0852609453509233	-1.0154568361937	NA	1.2396320850408	-1.07900020032168	1.28589976999421	6	0.975508359635343	0.162584726605891	1
"Otu1083"	-1.21849862489044	0.773010165890158	NA	NA	-0.570630543912699	NA	NA	3	-1.01611900291298	-0.338706334304327	-1
"Otu1084"	-0.128100938845953	1.41714526248594	NA	0.338518459352617	NA	NA	0.421734225281008	4	2.04929700827361	0.512324252068403	1
"Otu1085"	NA	NA	NA	NA	0.758652069495604	1.41410033708544	-0.469938887446185	3	1.70281351913486	0.567604506378286	1
"Otu1087"	-0.229817718911492	-0.285695448439796	NA	NA	NA	NA	-0.168177296163477	3	-0.683690463514765	-0.227896821171588	-1
"Otu1089"	1.10188579070603	1.06699456070922	-0.135477952875814	0.413207325894407	NA	NA	0.325077371168648	5	2.77168709560249	0.554337419120498	1
"Otu1091"	0.645609400658965	-0.39647774355113	NA	0.132033042750826	NA	NA	0.879421917225372	4	1.26058661708403	0.315146654271008	1
"Otu10918"	-0.348665399880788	-0.453197654766261	NA	NA	NA	-1.06550460834381	NA	3	-1.86736766299086	-0.62245588766362	-1
"Otu1093"	NA	NA	NA	NA	-1.34960727715407	1.24706443362383	0.599907684175069	3	0.497364840644829	0.165788280214943	1
"Otu1096"	0.610854442590249	-0.0198909212533778	NA	NA	NA	-2.40380993271582	0.621239388156501	4	-1.19160702322245	-0.297901755805612	-1
"Otu1097"	NA	NA	0.327268329989732	NA	-0.678991350424234	-0.647621606171641	-1.07397148957792	4	-2.07331611618406	-0.518329029046016	-1
"Otu1098"	-0.303897148297252	-0.0274488766534487	NA	NA	-0.859170600870517	-0.368597710304519	-0.691838716481409	5	-2.25095305260715	-0.450190610521429	-1
"Otu1099"	0.323768900046678	2.50534509063311	NA	NA	NA	NA	0.115082965599246	3	2.94419695627903	0.981398985426345	1
"Otu11"	0.168423416456007	-0.125798215023747	-1.09985796848553	NA	-0.0263999256141005	-0.543821744814637	-0.0695174022044835	6	-1.69697183968649	-0.282828639947748	-1
"Otu110"	0.151874648334851	0.466901107146044	-0.182593496670636	NA	0.44391672726138	-0.662446923172453	1.15063938724692	6	1.36829145014611	0.228048575024351	1
"Otu1100"	NA	NA	NA	NA	-0.341798051469395	-1.10904792195355	-0.122607182399672	3	-1.57345315582262	-0.524484385274206	-1
"Otu11001"	NA	NA	0.327268329989731	NA	0.508209241864494	0.487969335727922	NA	3	1.32344690758215	0.441148969194049	1
"Otu1103"	0.392665476569052	1.62752748643132	-1.02645216337475	NA	0.899474367819327	-0.564661094232505	-0.0478501753487467	6	1.2807038978637	0.21345064964395	1
"Otu1104"	NA	NA	NA	NA	0.0447591285749305	1.381943010392	0.37823962027852	3	1.80494175924545	0.601647253081817	1
"Otu1105"	1.27025207573295	0.418783135257375	-0.260569598022618	NA	-0.107579399739265	-0.97783889530311	0.365550355848165	6	0.708597673773497	0.118099612295583	1
"Otu1107"	1.82005529733325	-0.656734280272637	-1.98182674933416	-0.724795536941005	NA	NA	0.115082965599246	5	-1.42821830361531	-0.285643660723061	-1
"Otu11093"	0.120343675106603	0.279621317771835	NA	NA	NA	-0.982336331480431	NA	3	-0.582371338601993	-0.194123779533998	-1
"Otu111"	-0.336491465010876	0.81168984776416	-0.295467820794313	-0.284259531683266	-0.225926720420346	-0.262800749870852	0.23087834956301	7	-0.362378090452483	-0.051768298636069	-1
"Otu1110"	NA	NA	NA	NA	-1.8008883367367	-0.899610192280778	0.204270861532134	3	-2.49622766748534	-0.832075889161781	-1
"Otu11112"	NA	NA	1.43052683918458	NA	-0.351364682579933	1.26703369625224	NA	3	2.34619585285689	0.782065284285629	1
"Otu11145"	0.630851695858511	0.912804463753147	NA	NA	-0.503481690073645	-0.58662122896193	NA	4	0.453553240576083	0.113388310144021	1
"Otu1118"	-0.965292052915076	1.21290064164457	NA	-0.143093100752521	0.958516956042161	-0.910372633686863	NA	5	0.152659810332271	0.0305319620664542	1
"Otu11181"	-0.0310410515916714	-0.0969926886582263	NA	NA	0.811042933445917	-0.80138647700234	NA	4	-0.118377283806321	-0.0295943209515802	-1
"Otu1119"	NA	NA	NA	NA	0.172379594248427	-1.43471628314819	-0.356926573856603	3	-1.61926326275637	-0.539754420918789	-1
"Otu112"	-0.517919733643604	NA	0.327268329989732	-0.0122369798968434	NA	NA	0.129865252148598	4	-0.0730231314021174	-0.0182557828505293	-1
"Otu1121"	-0.18103075008275	-0.50226191709831	0.327268329989732	NA	0.318780835626681	-0.423597862201822	-3.11013108328112	6	-3.57097244704759	-0.595162074507932	-1
"Otu1122"	0.182380997274023	-0.407692642652134	-2.61478264692636	NA	0.0851138408289288	-1.19760937318876	-0.26561243197917	6	-4.21820225664347	-0.703033709440579	-1
"Otu1123"	0.841466034649755	0.709154853426451	-0.124305120153466	NA	-1.78926759207285	0.153712982837012	1.03425206124217	6	0.825013219929072	0.137502203321512	1
"Otu1125"	NA	-0.227517323761447	3.32040677115181	NA	-1.14478614533288	0.0399686403866473	-2.17020457500001	5	-0.182132632555879	-0.0364265265111759	-1
"Otu1126"	NA	NA	NA	NA	-0.639975359988324	-0.0542934131693535	-2.89881890987432	3	-3.593087683032	-1.197695894344	-1
"Otu1127"	NA	NA	NA	NA	-0.971907601687023	-0.397663202545815	0.255827023578499	3	-1.11374378065434	-0.37124792688478	-1
"Otu1128"	NA	NA	NA	NA	-0.23303282669625	-0.609910800132222	0.204270861532134	3	-0.638672765296338	-0.212890921765446	-1
"Otu113"	0.00150178464634265	-0.281535339073891	0.427608509078817	-0.261632156805993	NA	-0.701382851149943	-0.0975146961372173	6	-0.912954749441885	-0.152159124906981	-1
"Otu1130"	NA	NA	-0.901418860816254	NA	NA	-0.529824516466521	-0.793823743429642	3	-2.22506712071242	-0.741689040237472	-1
"Otu1131"	1.64266029943824	-1.04080759525047	-1.01464450330287	NA	-0.886556578525596	-0.471235887990901	-0.630712015097945	6	-2.40129628072954	-0.400216046788257	-1
"Otu1134"	1.76428286390278	-0.200541663488137	NA	NA	NA	NA	-2.18343287980068	3	-0.619691679386037	-0.206563893128679	-1
"Otu1135"	0.15080120481883	0.171150583250233	-0.273106873725194	NA	0.499730227040861	-0.0289969517779299	NA	5	0.5195781896068	0.10391563792136	1
"Otu11359"	-1.7405450145783	0.0145769854753425	NA	-0.300764991177752	NA	NA	NA	3	-2.02673302028071	-0.675577673426903	-1
"Otu1136"	NA	NA	NA	NA	0.529744093614888	0.0113717634473357	0.0552608535412653	3	0.596376710603489	0.19879223686783	1
"Otu1137"	-0.200071446055107	0.336307118707809	NA	NA	NA	NA	0.796997019563094	3	0.933232692215796	0.311077564071932	1
"Otu1139"	NA	NA	NA	NA	-0.379716919847627	0.380690684351285	-1.12921566619918	3	-1.12824190169552	-0.376080633898507	-1
"Otu114"	-1.3061672712214	-0.322813399612954	-0.36851543497797	-0.151569845147383	NA	NA	0.514770119990694	5	-1.63429583096901	-0.326859166193803	-1
"Otu1140"	0.83055910131852	-1.54458519852851	-1.39852798833102	NA	NA	-1.20557331557424	0.0304468316997559	5	-3.28768056941549	-0.657536113883099	-1
"Otu1142"	NA	NA	1.42872769058894	-0.460264288263353	NA	NA	-0.603680306166966	3	0.364783096158621	0.121594365386207	1
"Otu1144"	0.488011642913083	-0.0119228048709509	-0.502076591104483	NA	1.03738905192847	0.320720445616229	0.141468584653274	6	1.47359032913562	0.24559838818927	1
"Otu1145"	-0.245238580557734	1.32997367195295	NA	NA	NA	NA	0.0552608535412653	3	1.13999594493648	0.37999864831216	1
"Otu1147"	NA	NA	NA	NA	-3.91948184846374	-0.541955661402095	0.486733206891636	3	-3.9747043029742	-1.32490143432473	-1
"Otu1148"	NA	NA	NA	NA	0.256907722061824	-0.142139514788477	0.115082965599246	3	0.229851172872593	0.0766170576241977	1
"Otu115"	2.21431781345957	0.651411249788931	-0.616724787429984	NA	1.25835716597641	-0.108061762850191	2.10523684182277	6	5.50453652076751	0.917422753461251	1
"Otu1150"	-0.149344140776875	-0.182399894014335	4.20834624841636	NA	0.853821911045885	-0.764502947834705	-2.36242758840325	6	1.60349358843308	0.267248931405513	1
"Otu1151"	NA	NA	NA	NA	0.118118042330044	-1.3720232649387	0.0154887588970617	3	-1.23841646371159	-0.412805487903865	-1
"Otu1152"	-2.71756308397699	0.425810192423255	NA	NA	1.13950718792889	2.03914649612005	NA	4	0.886900792495205	0.221725198123801	1
"Otu1153"	0.689626464218806	0.609779936519415	2.21097247346694	1.57774502916305	1.64209117625096	-0.797299272998668	0.304914987532999	7	6.2378307941535	0.891118684879072	1
"Otu1157"	NA	NA	-1.28733680478226	-0.724459361262036	NA	-1.04037717522071	0.240779262665876	4	-2.81139407859913	-0.702848519649783	-1
"Otu116"	NA	NA	-1.10926423817462	NA	-1.27908442741748	1.13192109277808	0.662077573383146	4	-0.594349999430874	-0.148587499857718	-1
"Otu1160"	-0.119597972348019	-0.319638210403582	-2.48712680314833	0.132031082878113	NA	NA	0.304914987532999	5	-2.48941691548882	-0.497883383097764	-1
"Otu1162"	NA	NA	NA	NA	-0.640332041651776	0.0553436167488461	0.304914987532999	3	-0.280073437369931	-0.0933578124566437	-1
"Otu11620"	0.0471660743142658	0.900518039873063	NA	NA	NA	-0.275949043972354	NA	3	0.671735070214975	0.223911690071658	1
"Otu1163"	NA	NA	NA	NA	-1.25794155160148	0.238640507038522	0.204270861532134	3	-0.815030183030824	-0.271676727676941	-1
"Otu1164"	1.01938925212623	1.52162212449448	NA	NA	NA	NA	-0.122607182399672	3	2.41840419422104	0.806134731407013	1
"Otu11662"	-0.779037251457	1.20086541379339	2.23185084480242	NA	NA	NA	NA	3	2.65367900713881	0.88455966904627	1
"Otu1167"	-0.290120639674324	-1.53161194489561	NA	NA	-3.16951123740439	-0.054547680051244	-0.143279153702728	5	-5.1890706557283	-1.03781413114566	-1
"Otu1168"	NA	-3.34842154508374	NA	-0.214362154196726	NA	NA	-1.53438738526179	3	-5.09717108454226	-1.69905702818075	-1
"Otu11685"	0.396043439997439	-0.289527835855103	NA	NA	NA	-0.894208784668746	NA	3	-0.78769318052641	-0.262564393508803	-1
"Otu1177"	NA	NA	NA	NA	-0.0485435707864077	-0.570490400997809	1.45116492857289	3	0.832130956788673	0.277376985596224	1
"Otu1179"	1.63943981530806	0.886850905414449	NA	NA	NA	NA	1.33763769531632	3	3.86392841603883	1.28797613867961	1
"Otu118"	0.22710515717759	-0.973299006138371	-0.871905709244667	NA	0.00152950742597168	0.124813044327667	0.491430991822369	6	-1.00032601462944	-0.16672100243824	-1
"Otu1181"	NA	NA	0.247201582202315	NA	0.460144660329116	-0.408079038335377	1.00306547698261	4	1.30233268117866	0.325583170294666	1
"Otu1182"	0.0583140624857337	-0.374305231742404	NA	NA	NA	-2.54258403608551	1.8010041018028	4	-1.05757110353938	-0.264392775884845	-1
"Otu1183"	0.348417707387333	-1.28472895373318	NA	NA	NA	NA	0.568105366251496	3	-0.368205880094351	-0.122735293364784	-1
"Otu11830"	0.0839115014801711	0.115883343139466	0.327268329989732	NA	NA	NA	NA	3	0.527063174609369	0.17568772486979	1
"Otu1184"	NA	NA	0.320992761373906	NA	0.292632988208634	-0.321407138471433	NA	3	0.292218611111107	0.0974062037037023	1
"Otu1185"	-1.2164157853698	-0.625648864336684	0.148159690855236	-0.944149031285638	-0.909121626539084	-1.4635233402938	-0.222192499748005	7	-5.23289145671778	-0.747555922388254	-1
"Otu1186"	NA	NA	NA	NA	-0.00987503084629378	-0.127563834179272	0.332835861781801	3	0.195396996756235	0.0651323322520784	1
"Otu1189"	NA	NA	NA	NA	-4.72311981900909	-1.03032614064587	0.654232381591585	3	-5.09921357806338	-1.69973785935446	-1
"Otu11898"	0.0257521886925338	0.929320942626548	-0.62865132455161	NA	NA	NA	NA	3	0.326421806767472	0.108807268922491	1
"Otu1190"	0.957515474741925	0.148889746104697	NA	0.861816092725295	NA	NA	NA	3	1.96822131357192	0.656073771190639	1
"Otu1193"	NA	NA	NA	NA	0.992245923429798	1.30564155725329	-1.73500186178733	3	0.562885618895758	0.187628539631919	1
"Otu1194"	1.50572467907177	0.104737857052955	NA	NA	NA	NA	1.74391508702568	3	3.3543776231504	1.11812587438347	1
"Otu1195"	0.118611210902534	-0.411934146293366	NA	NA	NA	NA	0.492804798364041	3	0.199481862973209	0.066493954324403	1
"Otu1196"	-0.199201777215997	0.244590084748172	-1.98182674933416	0.420577239073976	-0.165769200650331	0.321745189937817	-0.680623755404766	7	-2.04050896884529	-0.291501281263613	-1
"Otu1198"	0.180410924722112	-0.957667301344098	-0.30639944211993	-0.773006059894192	0.386735685479122	-0.667743344443216	-0.604876214409081	7	-2.74254575200928	-0.39179225028704	-1
"Otu1199"	1.36802277197051	1.18560925228365	NA	NA	NA	NA	-1.70248656157141	3	0.85114546268275	0.283715154227583	1
"Otu12"	NA	NA	-1.31385961510908	NA	-4.27227277706901	-2.55770224578375	0.0815669258463576	4	-8.06226771211548	-2.01556692802887	-1
"Otu120"	0.484851627374287	0.0617564753743703	-0.460204141148453	NA	-0.125666828495631	-0.162834073738693	0.365447943360519	6	0.163351002726399	0.0272251671210666	1
"Otu12003"	NA	1.58872677800795	NA	NA	1.07417314314779	-0.447087890634162	NA	3	2.21581203052158	0.738604010173859	1
"Otu1202"	-3.27202919787361	-1.48366674607474	NA	-0.302830777374952	NA	-0.710631199551972	0.649649631027407	5	-5.11950828984787	-1.02390165796957	-1
"Otu1204"	-1.1589527119629	-1.00053496799587	NA	NA	NA	NA	0.559555894164674	3	-1.5999317857941	-0.533310595264699	-1
"Otu1206"	-0.574483774795718	-0.3019646600771	NA	NA	NA	NA	0.444311565903099	3	-0.432136868969719	-0.144045622989906	-1
"Otu1208"	NA	NA	NA	NA	-0.709099116905356	1.08723509046561	-1.41061514020457	3	-1.03247916664432	-0.344159722214772	-1
"Otu1209"	NA	NA	NA	NA	-1.55652554182471	-0.106738160768318	-2.12923167400463	3	-3.79249537659766	-1.26416512553255	-1
"Otu1212"	NA	-2.07377241463572	NA	-0.519068410212598	NA	NA	0.775165642276242	3	-1.81767518257208	-0.605891727524025	-1
"Otu1213"	0.325574482357584	-0.250431794253946	NA	0.032352520636285	NA	-0.883753076071326	0.475974505191213	5	-0.30028336214019	-0.060056672428038	-1
"Otu1214"	NA	NA	NA	NA	-0.74273956006395	-0.37188625931355	-0.0878579725207437	3	-1.20248379189824	-0.400827930632748	-1
"Otu12159"	NA	-0.628799769247187	NA	NA	0.12541546174098	0.0413575237940764	NA	3	-0.462026783712131	-0.154008927904043	-1
"Otu1217"	NA	NA	0.327268329989732	NA	-0.0852513144605123	0.935446124763875	0.255827023578499	4	1.43329016387159	0.358322540967898	1
"Otu1218"	NA	NA	0.327268329989732	NA	-0.29827147960125	-0.832790542603247	0.255827023578499	4	-0.547966668636266	-0.136991667159067	-1
"Otu122"	-0.339324355086726	0.27727617462067	2.76382280255164	NA	0.256341173324837	-0.128056777354718	0.554559398408272	6	3.38461841646397	0.564103069410662	1
"Otu1223"	NA	0.1032201014867	NA	NA	-2.364606306279	0.301332206845896	NA	3	-1.9600539979464	-0.653351332648801	-1
"Otu1228"	1.32897217154431	0.389563068409626	NA	0.423154118330152	NA	NA	NA	3	2.14168935828409	0.713896452761363	1
"Otu12289"	1.98512104292738	0.349081155074492	0.726710807886562	NA	NA	NA	NA	3	3.06091300588843	1.02030433529614	1
"Otu1229"	0.765336548861631	-0.522306977808647	NA	NA	NA	-0.389817145096145	0.141468584653274	4	-0.00531898938988695	-0.00132974734747174	-1
"Otu123"	NA	NA	NA	NA	-1.75372604221512	0.291870250710059	-0.811242433876386	3	-2.27309822538145	-0.757699408460482	-1
"Otu1231"	NA	NA	0.327268329989731	NA	-4.75360345778864	-1.14650012118917	NA	3	-5.57283524898808	-1.85761174966269	-1
"Otu1235"	NA	0.0694025346510086	NA	NA	NA	-1.56795457905324	-0.684627956332503	3	-2.18318000073473	-0.727726666911578	-1
"Otu1236"	0.175345136047942	-0.0679045583806191	NA	NA	0.0603283053543484	-1.00025907113609	NA	4	-0.832490188114419	-0.208122547028605	-1
"Otu1237"	NA	NA	-1.49155205418246	NA	0.322859877120744	-1.39635996559667	0.344217150763516	4	-2.22083499189487	-0.555208747973718	-1
"Otu124"	-0.711950908927323	0.18780634509795	0.664322664146551	NA	-0.152454160043098	0.0470934649892368	0.501993324241533	6	0.53681072950485	0.0894684549174749	1
"Otu1243"	0.646357396242918	NA	-3.23008325775101	NA	0.251380781792384	-0.21983585556176	-0.581939310277243	5	-3.13412024555471	-0.626824049110942	-1
"Otu1248"	NA	NA	NA	NA	0.87629158137559	-1.1966179735643	-0.417945338246758	3	-0.738271730435468	-0.246090576811823	-1
"Otu125"	-0.585330787779185	0.295733209093058	0.327268329989732	NA	-0.470918215533807	-0.519601855555453	0.400127464803261	6	-0.552721854982394	-0.0921203091637323	-1
"Otu1250"	0.100348528693596	-0.320849431948786	-0.157949604742246	NA	NA	-0.575301617200233	-0.017285932071773	5	-0.971038057269442	-0.194207611453888	-1
"Otu1251"	0.648229643284361	-0.220896781670245	NA	NA	NA	NA	-0.30760956430676	3	0.119723297307356	0.0399077657691186	1
"Otu1254"	0.0575752751251732	0.301270490887289	0.226622255002635	NA	-0.0138968747217327	-0.589256019610937	0.604575832810126	6	0.586890959492553	0.0978151599154256	1
"Otu1256"	-1.63755797976772	0.677352903801965	NA	NA	0.144645829371418	-0.211025355196323	1.41824249806422	5	0.39165789627356	0.078331579254712	1
"Otu1257"	0.0791554093229328	0.404215267541582	-0.62865132455161	0.132032221037341	0.136277346900723	-0.996658850549259	-0.425115617497332	7	-1.29874554779562	-0.185535078256517	-1
"Otu126"	0.0569956571492136	0.356200253685148	2.75912527649141	-0.0122369798968434	NA	0.866170263661598	2.23639570282835	6	6.26265017391888	1.04377502898648	1
"Otu1261"	0.0365160847642526	0.189463101800567	NA	NA	NA	NA	-2.36565996577894	3	-2.13968077921412	-0.713226926404707	-1
"Otu1263"	-0.72775716875249	0.200375688690861	-0.538354620314619	NA	0.00749194463318377	-0.0881166197001518	-1.27144519165172	6	-2.41780596709494	-0.402967661182489	-1
"Otu1265"	NA	NA	NA	NA	0.166357424635642	0.422134610309279	0.0552608535412653	3	0.643752888486186	0.214584296162062	1
"Otu12660"	-0.708604037176381	-0.797608290290756	NA	NA	NA	-0.952726673999039	NA	3	-2.45893900146618	-0.819646333822059	-1
"Otu12668"	0.0460493032308641	NA	NA	NA	0.0450980489146262	-0.205257219367566	NA	3	-0.114109867222076	-0.0380366224073586	-1
"Otu1268"	0.129246457560034	-1.05665893510686	-0.297031489508134	NA	NA	-0.905489161242193	-0.365202968319167	5	-2.49513609661632	-0.499027219323264	-1
"Otu127"	-0.842566695922804	-0.21369332934628	NA	NA	NA	NA	0.462803392571196	3	-0.593456632697888	-0.197818877565963	-1
"Otu1270"	NA	NA	-3.63042783294715	NA	0.212084858044708	-1.11387784552122	-1.71315151798864	4	-6.2453723384123	-1.56134308460308	-1
"Otu1271"	-0.422152156477888	0.35432684168879	0.976697134328945	NA	-0.0807532645827818	1.91237940401104	NA	5	2.74049795896811	0.548099591793621	1
"Otu1272"	NA	NA	NA	NA	0.412640073143201	1.08800257954676	-0.460173488276527	3	1.04046916441343	0.346823054804478	1
"Otu1274"	NA	NA	NA	NA	-1.69685028122152	0.418089115388915	-1.1299591986847	3	-2.4087203645173	-0.802906788172435	-1
"Otu1275"	NA	NA	0.60811981863946	NA	1.68602435197113	0.603609118203253	0.800423864256536	4	3.69817715307038	0.924544288267595	1
"Otu1276"	NA	NA	2.98382267573247	NA	NA	-0.0958030947310727	-0.924580558597361	3	1.96343902240404	0.654479674134679	1
"Otu1277"	NA	1.29957218377086	NA	NA	NA	0.258084433567001	-0.603680306166966	3	0.953976311170895	0.317992103723632	1
"Otu128"	-0.107309289223396	1.43635648863036	0.546148018298944	NA	-0.0669860954117112	-0.49560124754519	-0.86597102865822	6	0.446636846090787	0.0744394743484645	1
"Otu1281"	-1.30758749254907	-3.41806290961717	0.327268329989732	NA	0.0593122479436379	0.104698550559637	0.446102528074994	6	-3.78826874559824	-0.631378124266373	-1
"Otu1282"	NA	NA	0.830956030044199	NA	NA	-0.897116668120493	0.786949519734321	3	0.720788881658027	0.240262960552676	1
"Otu1284"	-0.233586002200166	-0.811819447146645	NA	NA	NA	-0.720886331357436	0.985942447995429	4	-0.780349332708818	-0.195087333177205	-1
"Otu1286"	-0.108494526165684	0.356178014010148	NA	NA	NA	NA	-1.10846174334272	3	-0.860778255498256	-0.286926085166085	-1
"Otu1288"	NA	NA	NA	NA	0.828350944566438	1.56800668000948	-1.53418243955091	3	0.862175185025008	0.287391728341669	1
"Otu129"	NA	NA	-1.59435820737373	0.0491759819754224	NA	NA	0.739589743975419	3	-0.805592481422889	-0.268530827140963	-1
"Otu1291"	NA	NA	NA	NA	1.38538621129849	0.0305863861843566	-0.530759612739925	3	0.885212984742922	0.295070994914307	1
"Otu1292"	0.0926070101730486	-0.00316267783702666	NA	NA	-0.72585606570979	0.500909897195502	0.255827023578499	5	0.120325187400233	0.0240650374800466	1
"Otu1298"	NA	NA	NA	NA	0.551648606052275	0.955890918772807	0.0552608535412653	3	1.56280037836635	0.520933459455449	1
"Otu1299"	0.143368100966874	-0.0449740993180183	NA	NA	NA	NA	-0.425115617497332	3	-0.326721615848476	-0.108907205282825	-1
"Otu13"	1.44406261508872	1.52847351188917	NA	NA	-5.60066671758684	-5.48621284483677	-1.54041624010314	5	-9.65475967554886	-1.93095193510977	-1
"Otu130"	2.27274801796358	-1.68606027282594	1.34650573224801	NA	1.35382555679573	1.8811406642482	1.18623091382118	6	6.35439061225076	1.05906510204179	1
"Otu1300"	1.48925675169323	NA	NA	NA	-0.424836273740863	-1.66116323341779	NA	3	-0.596742755465423	-0.198914251821808	-1
"Otu1304"	NA	NA	NA	NA	0.0718929711950946	-0.231796838805598	-0.694347662319082	3	-0.854251529929585	-0.284750509976528	-1
"Otu131"	1.75650610148062	-0.307136290574474	NA	NA	NA	NA	1.28697418219282	3	2.73634399309897	0.912114664366322	1
